painting,normalized_painting,genre,painter
pierre-auguste-renoir_portrait-of-mademoiselle-sicotg-1865.jpg,pierre auguste renoir portrait of mademoiselle sicotg 1865 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-margot-portrait-of-a-model-1877.jpg,pierre auguste renoir portrait of margot portrait of a model 1877 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-marie-lestringuez-1912.jpg,pierre auguste renoir portrait of marie lestringuez 1912 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-maurice-gangnat-1916.jpg,pierre auguste renoir portrait of maurice gangnat 1916 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-mme-alphonse-daudet-1876.jpg,pierre auguste renoir portrait of mme alphonse daudet 1876 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-mme-theodore-charpentier.jpg,pierre auguste renoir portrait of mme theodore charpentier jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-monsieur-germain.jpg,pierre auguste renoir portrait of monsieur germain jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-pierre-1890.jpg,pierre auguste renoir portrait of pierre 1890 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-pierre-renoir-in-a-sailor-suit-1890-1.jpg,pierre auguste renoir portrait of pierre renoir in a sailor suit 1890 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-pierre-renoir-in-a-sailor-suit-1890.jpg,pierre auguste renoir portrait of pierre renoir in a sailor suit 1890 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-stephane-mallarme-1892.jpg,pierre auguste renoir portrait of stephane mallarme 1892 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-the-countess-pourtales-1877.jpg,pierre auguste renoir portrait of the countess pourtales 1877 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-the-couple-sisley-1868.jpg,pierre auguste renoir portrait of the couple sisley 1868 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-therese-berard-1879.jpg,pierre auguste renoir portrait of therese berard 1879 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portrait-of-victor-chocquet-1875.jpg,pierre auguste renoir portrait of victor chocquet 1875 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portraits-of-marie-sophie-chocquet-1876.jpg,pierre auguste renoir portraits of marie sophie chocquet 1876 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_portraits-of-two-children-1895.jpg,pierre auguste renoir portraits of two children 1895 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_posthumous-portrait-of-frederic-bazille.jpg,pierre auguste renoir posthumous portrait of frederic bazille jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_profile-of-a-woman-in-a-red-blouse-1897.jpg,pierre auguste renoir profile of a woman in a red blouse 1897 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_profile-of-a-young-woman-in-a-hat.jpg,pierre auguste renoir profile of a young woman in a hat jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_profile-of-andre-leaning-over.jpg,pierre auguste renoir profile of andre leaning over jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_purple-landscape.jpg,pierre auguste renoir purple landscape jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_railway-bridge-at-chatou-1881.jpg,pierre auguste renoir railway bridge at chatou 1881 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rainbow-trout.jpg,pierre auguste renoir rainbow trout jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rapha-maitre-1871.jpg,pierre auguste renoir rapha maitre 1871 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rapha-maitre.jpg,pierre auguste renoir rapha maitre jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reader-in-green-1894.jpg,pierre auguste renoir reader in green 1894 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reading-couple-edmond-renoir-and-marguerite-legrand-1877.jpg,pierre auguste renoir reading couple edmond renoir and marguerite legrand 1877 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reading-the-part-1876.jpg,pierre auguste renoir reading the part 1876 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reading.jpg,pierre auguste renoir reading jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-model-1906.jpg,pierre auguste renoir reclining model 1906 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude-1.jpg,pierre auguste renoir reclining nude 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude-1860.jpg,pierre auguste renoir reclining nude 1860 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude-1883.jpg,pierre auguste renoir reclining nude 1883 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude-gabrielle-1903.jpg,pierre auguste renoir reclining nude gabrielle 1903 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude-the-baker-s-wife-1902.jpg,pierre auguste renoir reclining nude the baker s wife 1902 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-nude.jpg,pierre auguste renoir reclining nude jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-semi-nude-nude-male-half-length-1900.jpg,pierre auguste renoir reclining semi nude nude male half length 1900 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reclining-women-1893.jpg,pierre auguste renoir reclining women 1893 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_red-roses.jpg,pierre auguste renoir red roses jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_reflection-1877.jpg,pierre auguste renoir reflection 1877 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rest.jpg,pierre auguste renoir rest jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_richard-wagner-1882.jpg,pierre auguste renoir richard wagner 1882 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_road-near-cagnes-1905.jpg,pierre auguste renoir road near cagnes 1905 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roche-goyon-1885.jpg,pierre auguste renoir roche goyon 1885 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rocks-at-l-estaque-1882.jpg,pierre auguste renoir rocks at l estaque 1882 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rocks-with-shrimp-fishermen-1892.jpg,pierre auguste renoir rocks with shrimp fishermen 1892 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rocky-craggs-at-l-estaque-1882.jpg,pierre auguste renoir rocky craggs at l estaque 1882 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_romaine-lascaux-1864.jpg,pierre auguste renoir romaine lascaux 1864 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-1890.jpg,pierre auguste renoir roses 1890 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-1910.jpg,pierre auguste renoir roses 1910 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-and-jasmine-in-a-delft-vase-1881.jpg,pierre auguste renoir roses and jasmine in a delft vase 1881 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-and-study-of-gabrielle-1915.jpg,pierre auguste renoir roses and study of gabrielle 1915 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-before-the-blue-curtain.jpg,pierre auguste renoir roses before the blue curtain jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-by-the-window.jpg,pierre auguste renoir roses by the window jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-from-wargemont-1885.jpg,pierre auguste renoir roses from wargemont 1885 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-blue-vase-1.jpg,pierre auguste renoir roses in a blue vase 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-blue-vase.jpg,pierre auguste renoir roses in a blue vase jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-china-vase.jpg,pierre auguste renoir roses in a china vase jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-1.jpg,pierre auguste renoir roses in a vase 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-1876.jpg,pierre auguste renoir roses in a vase 1876 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-1912.jpg,pierre auguste renoir roses in a vase 1912 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-1914.jpg,pierre auguste renoir roses in a vase 1914 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-1917.jpg,pierre auguste renoir roses in a vase 1917 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase-2.jpg,pierre auguste renoir roses in a vase 2 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-a-vase.jpg,pierre auguste renoir roses in a vase jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-in-front-of-a-blue-curtain-1908.jpg,pierre auguste renoir roses in front of a blue curtain 1908 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses-with-a-landscape.jpg,pierre auguste renoir roses with a landscape jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_roses.jpg,pierre auguste renoir roses jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rue-caulaincourt-1905.jpg,pierre auguste renoir rue caulaincourt 1905 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_rural-scene.jpg,pierre auguste renoir rural scene jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sailboats-1885.jpg,pierre auguste renoir sailboats 1885 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sailboats-at-argenteuil-1874.jpg,pierre auguste renoir sailboats at argenteuil 1874 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sailboats-at-argenteuil.jpg,pierre auguste renoir sailboats at argenteuil jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sailor-boy-portrait-of-robert-nunes-1883.jpg,pierre auguste renoir sailor boy portrait of robert nunes 1883 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sara-looking-to-the-right.jpg,pierre auguste renoir sara looking to the right jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_scene-antique-femmes-aux-peplums-1895.jpg,pierre auguste renoir scene antique femmes aux peplums 1895 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seascape-1879.jpg,pierre auguste renoir seascape 1879 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seascape-1883.jpg,pierre auguste renoir seascape 1883 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seascape-near-berneval-1879.jpg,pierre auguste renoir seascape near berneval 1879 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-1.jpg,pierre auguste renoir seated bather 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-1883.jpg,pierre auguste renoir seated bather 1883 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-1912.jpg,pierre auguste renoir seated bather 1912 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-1913.jpg,pierre auguste renoir seated bather 1913 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-1914.jpg,pierre auguste renoir seated bather 1914 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather-in-a-landscape-1900.jpg,pierre auguste renoir seated bather in a landscape 1900 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-bather.jpg,pierre auguste renoir seated bather jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-child-in-a-blue-dress-1889.jpg,pierre auguste renoir seated child in a blue dress 1889 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-couple-1912.jpg,pierre auguste renoir seated couple 1912 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-female-nude-1910.jpg,pierre auguste renoir seated female nude 1910 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-little-girl-with-a-blue-background.jpg,pierre auguste renoir seated little girl with a blue background jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-1885.jpg,pierre auguste renoir seated nude 1885 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-1913-1.jpg,pierre auguste renoir seated nude 1913 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-1913.jpg,pierre auguste renoir seated nude 1913 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-at-east-1885.jpg,pierre auguste renoir seated nude at east 1885 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-combing-her-hair.jpg,pierre auguste renoir seated nude combing her hair jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-in-profile-gabrielle-1913.jpg,pierre auguste renoir seated nude in profile gabrielle 1913 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-nude-with-a-bouquet-1915.jpg,pierre auguste renoir seated nude with a bouquet 1915 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman-1879.jpg,pierre auguste renoir seated woman 1879 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman-1895.jpg,pierre auguste renoir seated woman 1895 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman-in-a-blue-dress-1915.jpg,pierre auguste renoir seated woman in a blue dress 1915 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman-in-a-green-robe.jpg,pierre auguste renoir seated woman in a green robe jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman-in-blue.jpg,pierre auguste renoir seated woman in blue jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-woman.jpg,pierre auguste renoir seated woman jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-young-girl-with-hat.jpg,pierre auguste renoir seated young girl with hat jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-young-woman-1890.jpg,pierre auguste renoir seated young woman 1890 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-young-woman-1896.jpg,pierre auguste renoir seated young woman 1896 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_seated-young-woman-nude-1910.jpg,pierre auguste renoir seated young woman nude 1910 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-1.jpg,pierre auguste renoir self portrait 1 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-1899.jpg,pierre auguste renoir self portrait 1899 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-1910.jpg,pierre auguste renoir self portrait 1910 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-2.jpg,pierre auguste renoir self portrait 2 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-at-the-age-of-thirty-five-1876.jpg,pierre auguste renoir self portrait at the age of thirty five 1876 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait-with-a-white-hat-1910.jpg,pierre auguste renoir self portrait with a white hat 1910 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_self-portrait.jpg,pierre auguste renoir self portrait jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_serving-girl-from-duval-1874.jpg,pierre auguste renoir serving girl from duval 1874 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_shepherdess-1887.jpg,pierre auguste renoir shepherdess 1887 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sitting-girl-1917.jpg,pierre auguste renoir sitting girl 1917 jpg,impressionism,pierre auguste renoir
pierre-auguste-renoir_sleeping-cat-1862.jpg,pierre auguste renoir sleeping cat 1862 jpg,impressionism,pierre auguste renoir
